City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
453,Yaviza,PA,8.1537,-77.6931,76.62,78,92,1.72,overcast clouds
454,Nagornyy,RU,52.7959,83.5498,17.6,73,75,6.71,broken clouds
455,Okhotsk,RU,59.3833,143.3,4.53,89,100,3.89,overcast clouds
456,Sidi Ali,DZ,36.0998,0.4206,49.06,80,16,8.48,few clouds
457,Aitape,PG,-3.1374,142.3475,80.13,81,100,3.11,very heavy rain
458,Marzuq,YE,14.4,46.4667,56.71,47,28,1.9,scattered clouds
459,Chamba,IN,32.5667,76.1333,51.53,38,0,9.6,clear sky
460,Iqaluit,CA,63.7506,-68.5145,-4.0,71,90,5.75,light snow
461,Sibut,CF,5.718,19.0739,75.24,29,91,2.98,overcast clouds
462,Omsukchan,RU,62.5333,155.8,-22.11,82,3,3.74,clear sky
463,Torres,BR,-29.3353,-49.7269,72.95,84,100,3.11,light rain
464,Hovd,MN,48.0056,91.6419,8.44,87,0,1.66,clear sky
465,Byron Bay,AU,-28.65,153.6167,73.4,73,90,12.66,light rain
466,Clyde River,CA,70.4692,-68.5914,-14.8,84,91,4.61,overcast clouds
467,Faanui,PF,-16.4833,-151.75,82.35,71,1,9.15,clear sky
468,Veraval,IN,20.9,70.3667,66.83,84,0,9.35,clear sky
469,Zhumadian,CN,32.9794,114.0294,43.14,63,100,14.12,light rain
470,Alexandria,EG,31.2156,29.9553,48.2,87,0,3.44,clear sky
471,Sibolga,ID,1.7427,98.7792,79.39,74,37,2.91,scattered clouds
472,Puerto Madryn,AR,-42.7692,-65.0385,59.65,62,42,22.75,scattered clouds
473,Doka,SD,13.5167,35.7667,74.48,34,0,9.98,clear sky
474,Yenagoa,NG,4.9247,6.2642,77.63,90,0,4.5,clear sky
475,Belyy Yar,RU,53.6039,91.3903,8.6,85,90,4.47,light snow
476,Hanzhong,CN,33.0728,107.0303,48.49,48,100,2.21,light rain
477,Acapulco,MX,16.8634,-99.8901,78.8,57,1,6.91,clear sky
478,Prince Rupert,CA,54.3161,-130.3201,35.6,87,90,2.3,light rain
479,Waipawa,NZ,-41.4122,175.5153,69.01,82,100,8.05,moderate rain
480,Lompoc,US,34.6391,-120.4579,57.2,62,1,20.71,clear sky
481,Kendari,ID,-3.945,122.4989,83.59,66,100,3.69,moderate rain
482,Beringovskiy,RU,63.05,179.3167,0.48,87,100,23.76,overcast clouds
483,Ewo,CG,-0.8725,14.8206,77.94,74,100,7.43,overcast clouds
484,La Ronge,CA,55.1001,-105.2842,-7.6,64,0,3.44,clear sky
485,Fitchburg,US,42.5834,-71.8023,30.99,60,100,2.1,overcast clouds
486,Teknaf,BD,20.8624,92.3058,64.13,70,0,4.41,clear sky
487,Salalah,OM,17.0151,54.0924,68.0,52,0,4.61,clear sky
488,Luanda,AO,-8.8368,13.2343,78.8,78,75,4.61,broken clouds
489,Gostyn,PL,51.8825,17.0123,21.2,86,90,8.05,overcast clouds
490,Mangai,CD,-4.05,19.5333,71.19,96,91,1.81,light rain
491,Serebryanyy Bor,RU,56.8,124.8,-18.35,85,100,5.86,overcast clouds
492,Tura,IN,25.5198,90.2201,60.49,47,0,2.84,clear sky
493,Aden,YE,12.7794,45.0367,75.79,68,39,14.07,scattered clouds
494,Smithers,CA,54.7804,-127.1743,17.6,86,90,2.3,light snow
495,Windhoek,NA,-22.5594,17.0832,64.4,68,15,3.44,few clouds
496,Zhigansk,RU,66.7697,123.3711,-24.75,85,100,6.71,overcast clouds
497,Torbat-E Jam,IR,35.244,60.6225,44.78,56,0,2.48,clear sky
498,Coos Bay,US,43.3665,-124.2179,51.8,82,90,14.97,overcast clouds
499,Cintalapa,MX,16.6951,-93.7272,66.25,48,0,5.12,clear sky
500,Kavaratti,IN,10.5669,72.642,80.83,59,78,6.04,broken clouds
501,Urumqi,CN,43.801,87.6005,15.8,92,90,2.24,light snow
502,Caravelas,BR,-17.7125,-39.2481,76.05,81,100,7.18,overcast clouds
503,Dudinka,RU,69.4058,86.1778,-33.59,83,0,4.56,clear sky
504,Monroe,US,43.1501,-77.6831,21.0,73,75,3.27,broken clouds
505,Takoradi,GH,4.8845,-1.7554,79.29,88,14,9.13,few clouds
506,Garbolovo,RU,60.3413,30.4955,1.0,62,99,5.55,overcast clouds
507,Vicar,ES,36.8316,-2.6427,55.0,76,0,5.75,clear sky
508,Aklavik,CA,68.2191,-135.0107,-2.2,78,99,4.61,overcast clouds
509,Petaling Jaya,MY,3.1073,101.6067,80.01,83,20,1.14,few clouds
510,Tinyahuarco,PE,-10.75,-76.3,36.21,83,63,6.91,broken clouds
511,Brigantine,US,39.4101,-74.3646,34.0,93,90,4.61,mist
512,Vizinga,RU,61.0749,50.1031,-6.59,90,98,5.03,overcast clouds
513,Mnogovershinnyy,RU,53.9353,139.9242,3.58,94,77,4.99,broken clouds
514,Diffa,NE,13.3154,12.6113,70.57,21,0,8.99,clear sky
515,Naze,JP,28.3667,129.4833,68.0,64,75,21.85,broken clouds
516,Hakkari,TR,37.5833,44.1667,23.27,83,0,2.08,clear sky
517,Ziro,IN,27.6333,93.8333,40.6,100,39,2.91,scattered clouds
518,Kamenka,RU,51.3223,42.7678,-4.7,92,0,7.54,clear sky
519,Antofagasta,CL,-23.65,-70.4,69.8,64,20,9.22,few clouds
520,Moree,AU,-29.4667,149.85,82.4,28,0,11.5,clear sky
521,Oktyabrskiy,RU,54.4815,53.471,-1.35,91,84,10.56,broken clouds
522,Benton Harbor,US,42.1167,-86.4542,17.01,79,90,5.75,light snow
523,Yabrud,SY,33.9674,36.6574,41.0,75,0,6.91,clear sky
524,Hofn,IS,64.2539,-15.2082,42.6,92,100,12.91,overcast clouds
525,Saint-Ambroise,CA,48.5501,-71.3324,10.0,78,98,4.61,overcast clouds
526,Pandan,PH,14.0453,124.1694,78.84,75,72,11.92,broken clouds
527,Sakaiminato,JP,35.55,133.2333,53.6,100,75,2.3,broken clouds
528,Saurimo,AO,-9.6608,20.3916,66.15,88,100,2.53,overcast clouds
529,Makasar,ID,-5.14,119.4221,78.8,94,40,3.44,scattered clouds
530,Freeport,US,40.6576,-73.5832,36.0,74,100,1.99,overcast clouds
531,Nadym,RU,65.5333,72.5167,-18.96,88,100,19.77,light snow
532,Coquimbo,CL,-29.9533,-71.3436,62.6,77,75,9.22,broken clouds
533,Bouillante,GP,16.1304,-61.7692,75.2,78,0,4.61,clear sky
534,Hammerfest,NO,70.6634,23.6821,32.0,100,75,9.22,light snow
535,Anchorage,US,61.2181,-149.9003,19.99,53,75,4.61,broken clouds
536,Kayanza,BI,-3.0667,29.6667,59.7,91,100,0.51,overcast clouds
537,Lincoln,US,40.8,-96.667,-7.01,59,90,14.97,overcast clouds
538,French Harbor,HN,16.35,-86.4333,80.6,83,0,9.22,clear sky
539,Shihezi,CN,44.3,86.0333,8.29,94,40,2.3,scattered clouds
540,Zambezi,ZM,-13.5432,23.1047,64.02,77,100,0.89,overcast clouds
541,Tecoanapa,MX,16.5167,-98.75,74.88,63,0,9.46,clear sky
542,Muzhi,RU,65.3667,64.6667,-20.6,87,100,15.55,light snow
543,Avera,US,33.194,-82.5271,42.8,95,90,5.75,overcast clouds
544,Kalmunai,LK,7.4167,81.8167,76.75,84,80,6.6,broken clouds
545,Ducheng,CN,23.2373,111.5317,68.25,63,0,1.95,clear sky
546,Kinshasa,CD,-4.3246,15.3215,76.15,82,100,2.62,overcast clouds
547,Flinders,AU,-34.5833,150.8552,73.0,53,75,19.57,broken clouds
548,Gairo,IT,39.8497,9.5047,41.0,42,75,31.07,broken clouds
549,Bodden Town,KY,19.2833,-81.25,80.6,78,20,6.91,few clouds
550,Krabi,TH,8.0726,98.9105,71.6,94,20,4.61,few clouds
551,Quelimane,MZ,-17.8786,36.8883,77.0,88,75,2.3,broken clouds
552,Gizo,SB,-8.103,156.8419,84.9,68,95,5.57,light rain
553,Ngunguru,NZ,-35.6167,174.5,73.0,98,94,18.01,overcast clouds
554,Medicine Hat,CA,50.0501,-110.6683,-2.0,65,75,3.44,broken clouds
555,Ziyang,CN,29.2497,117.8547,57.85,77,7,1.39,clear sky
556,Rudnogorsk,RU,57.2639,103.7519,-26.63,86,32,1.36,scattered clouds
557,Mpanda,TZ,-6.3655,31.0409,64.26,92,100,0.51,overcast clouds
558,Bulgan,MN,48.8125,103.5347,6.48,87,47,6.08,scattered clouds
559,Dhidhdhoo,MV,6.8833,73.1,80.38,65,48,8.34,scattered clouds
560,Kletskaya,RU,49.3145,43.0584,9.0,83,25,8.01,scattered clouds
561,Ulaanbaatar,MN,47.9077,106.8832,-5.8,77,40,3.94,light snow
562,Kushima,JP,31.4583,131.2333,62.6,67,40,26.46,scattered clouds
563,Concepcion,CL,-36.827,-73.0498,66.2,59,0,12.66,clear sky
564,Cantagallo,CO,7.376,-73.9196,79.95,74,99,1.54,overcast clouds
565,Carnarvon,AU,-24.8667,113.6333,80.6,100,0,8.05,clear sky
566,Mogadishu,SO,2.0371,45.3438,75.79,84,65,16.91,broken clouds
567,Mbandaka,CD,0.0487,18.2603,74.77,90,100,4.23,overcast clouds
568,Irati,BR,-25.4672,-50.6511,63.27,87,0,2.35,clear sky
569,Berlevag,NO,70.8578,29.0864,25.21,95,100,9.01,light snow
570,Timberlake,US,37.3207,-79.2575,35.6,87,90,6.91,light rain
571,Bahia Blanca,AR,-38.7196,-62.2724,69.42,81,100,11.63,overcast clouds
572,Bandar-E Lengeh,IR,26.5579,54.8807,60.8,94,0,4.61,mist
573,Ponta Delgada,PT,37.7333,-25.6667,59.0,72,20,26.46,few clouds
574,Portland,US,45.5234,-122.6762,33.01,86,90,13.8,light snow
575,Kula,TR,38.5473,28.6498,29.91,99,100,6.51,snow
576,Buala,SB,-8.145,159.5921,83.98,76,88,8.61,light rain
577,Nador,MA,35.174,-2.9287,59.0,82,90,8.05,overcast clouds
578,Monrovia,LR,6.3005,-10.7969,79.97,86,0,7.63,clear sky
579,Bay Roberts,CA,47.5999,-53.2648,23.0,80,99,8.12,overcast clouds
580,Kodiak,US,57.79,-152.4072,41.0,87,90,10.36,moderate rain
581,Port Moresby,PG,-9.4431,147.1797,86.0,74,40,5.75,scattered clouds
582,Namibe,AO,-15.1961,12.1522,72.73,81,91,10.96,overcast clouds
583,Tanout,NE,14.9709,8.8879,70.48,21,0,10.33,clear sky
584,Saraland,US,30.8207,-88.0706,44.01,88,77,1.99,broken clouds
585,Huilong,CN,31.8111,121.655,52.0,87,100,1.01,overcast clouds
586,Itatskiy,RU,56.07,89.0369,10.17,96,100,7.18,light snow
587,Nemuro,JP,43.3236,145.575,32.0,100,90,5.75,snow
588,Glenluce,GB,54.8798,-4.8084,43.0,97,11,14.23,few clouds
589,Tiarei,PF,-17.5333,-149.3333,86.0,70,40,13.8,scattered clouds
590,Argostolion,GR,38.1811,20.489,39.0,86,78,14.43,broken clouds
591,Kushiro,JP,42.975,144.3747,33.8,69,75,5.75,snow
592,Rawicz,PL,51.6095,16.8585,19.0,92,2,4.61,fog
593,Brownwood,US,31.7093,-98.9912,8.6,72,90,13.8,light snow
594,Fairbanks,US,64.8378,-147.7164,7.0,71,1,1.16,clear sky
595,Yermish,RU,54.7678,42.2711,-2.79,92,83,7.11,broken clouds
596,Libreville,GA,0.3925,9.4537,80.6,94,20,9.22,few clouds
597,Phonhong,LA,18.5007,102.4166,66.2,100,40,1.57,mist
598,Mundo Nuevo,MX,18.7,-95.5,71.44,84,63,7.47,broken clouds
599,Staryy Nadym,RU,65.6118,72.6842,-18.89,88,100,19.66,light snow
600,Oksbol,DK,55.6268,8.2876,33.01,47,90,10.36,overcast clouds
601,Saint-Francois,FR,46.4154,3.9054,30.0,86,0,3.44,clear sky
602,Caceres,ES,39.522,-6.3748,48.99,83,69,5.79,broken clouds
603,Kharp,RU,66.8014,65.8081,-15.05,87,100,11.97,light snow
604,Gladstone,AU,-23.85,151.25,84.2,51,40,11.5,light rain
605,Tezu,IN,27.9167,96.1667,62.83,48,22,2.86,few clouds
606,Tambopata,PE,-12.7333,-69.1833,72.54,99,100,1.77,overcast clouds
607,Weligama,LK,5.9667,80.4167,74.97,91,53,2.77,broken clouds
608,Caibarien,CU,22.5206,-79.4669,78.8,65,40,4.61,scattered clouds
609,Eirunepe,BR,-6.6603,-69.8736,75.97,90,100,2.08,overcast clouds
610,West Richland,US,46.3043,-119.3614,24.8,93,90,3.44,snow
611,Qeshm,IR,26.9581,56.2719,57.2,94,0,2.3,fog
612,Sao Filipe,CV,14.8961,-24.4956,70.88,76,100,6.06,overcast clouds
613,Shimoda,JP,34.6667,138.95,60.8,94,75,13.8,moderate rain
614,Khandyga,RU,62.6667,135.6,-11.16,89,98,2.15,overcast clouds
615,Carballo,ES,43.213,-8.691,59.0,47,0,18.41,clear sky
616,Tshikapa,CD,-6.4167,20.8,71.53,91,100,0.98,overcast clouds
617,Sehithwa,BW,-20.4667,22.7167,68.94,89,87,5.39,overcast clouds
618,Birao,CF,10.2849,22.7882,74.64,22,15,5.37,few clouds
619,Praya,CV,14.9215,-23.5087,69.8,68,20,17.27,few clouds
620,Ambovombe,MG,-25.1667,46.0833,75.31,79,95,13.6,overcast clouds
621,Klyuchi,RU,52.2667,79.1667,14.77,94,100,10.76,overcast clouds
622,Yatou,CN,37.15,122.3833,28.65,82,0,24.56,clear sky
623,Menongue,AO,-14.6585,17.691,59.0,66,49,3.04,scattered clouds
624,San Patricio,US,28.017,-97.5169,30.2,93,90,25.32,light rain
625,Hongjiang,CN,27.11,109.9956,57.29,81,85,2.68,overcast clouds
626,Kirkland Lake,CA,48.1446,-80.0377,-2.2,92,100,3.74,overcast clouds
627,Kirakira,SB,-10.4544,161.9205,85.57,72,86,10.76,overcast clouds
628,Cayenne,GF,4.9333,-52.3333,80.6,74,90,11.5,overcast clouds
629,Manono,CD,-7.3,27.4167,70.54,94,100,2.24,light rain
630,Margate,GB,51.3813,1.3862,39.99,68,100,8.01,overcast clouds
631,Zalantun,CN,48.0,122.7167,-5.33,82,0,7.0,clear sky
632,Port Hedland,AU,-20.3167,118.5667,84.2,70,90,11.5,overcast clouds
633,Villa Union,MX,23.2,-106.2333,71.6,60,20,4.61,few clouds
634,Lima,PE,-12.0432,-77.0282,73.4,73,0,14.97,clear sky
635,Tatawin,TN,32.9297,10.4518,46.4,53,52,9.22,broken clouds
636,Yining,CN,29.0361,114.5636,58.6,72,0,1.28,clear sky
637,Kozhevnikovo,RU,56.2589,83.9714,18.0,92,100,5.99,light snow
638,Malpe,IN,13.35,74.7167,73.4,88,100,6.91,mist
639,Nouadhibou,MR,20.931,-17.0347,66.2,68,0,18.41,clear sky
640,Balkanabat,TM,39.5108,54.3671,47.59,67,100,2.3,overcast clouds
641,Kinlochleven,GB,56.7115,-4.9661,48.0,90,99,5.12,overcast clouds
642,The Valley,AI,18.217,-63.0578,78.01,83,20,12.66,few clouds
643,Atocha,BO,-20.9333,-66.2333,56.17,35,37,5.17,scattered clouds
644,Ulladulla,AU,-35.35,150.4667,71.6,53,75,19.57,broken clouds
645,Wanning,CN,18.8003,110.3967,67.71,73,17,2.15,few clouds
646,Fernley,US,39.608,-119.2518,46.0,46,100,4.41,overcast clouds
647,Roald,NO,62.5833,6.1333,37.4,38,20,14.97,few clouds
648,Chabahar,IR,25.2919,60.643,69.37,64,0,11.1,clear sky
649,Bud,US,39.447,-86.1758,14.0,80,100,12.48,overcast clouds
650,Beisfjord,NO,68.3751,17.5988,28.4,93,90,3.44,light snow
651,Awjilah,LY,29.1081,21.2869,54.59,85,0,8.59,clear sky
652,Caninde,BR,-4.3589,-39.3117,74.88,86,98,2.37,overcast clouds
653,Half Moon Bay,US,37.4636,-122.4286,55.4,93,90,9.22,mist
654,Asau,RO,46.4333,26.4,21.99,68,90,4.38,overcast clouds
655,Arequipa,PE,-16.3989,-71.535,55.4,82,40,8.05,scattered clouds
656,Canjulao,PH,9.6605,124.3532,80.02,79,13,6.02,few clouds
657,Kilsyth,GB,55.976,-4.0592,43.0,89,1,1.01,clear sky
658,Prachuap Khiri Khan,TH,12.2167,99.75,73.4,83,0,3.44,clear sky
659,Nyurba,RU,63.2842,118.3319,-28.16,85,76,4.97,broken clouds
660,Ferme-Neuve,CA,46.7001,-75.4493,15.8,79,89,3.44,overcast clouds
661,Carutapera,BR,-1.195,-46.02,76.84,92,100,6.82,overcast clouds
662,Ossora,RU,59.2353,163.0719,7.27,93,99,5.95,overcast clouds
663,Raudeberg,NO,61.9875,5.1352,42.8,39,90,24.16,light rain
664,Panchagarh,BD,26.3313,88.562,59.94,50,0,3.44,clear sky
665,Itarema,BR,-2.9248,-39.9167,78.3,87,100,7.94,overcast clouds
666,Poya,NC,-21.35,165.15,84.4,64,49,3.96,scattered clouds
667,Batagay-Alyta,RU,67.8006,130.4114,-16.22,86,100,1.45,overcast clouds
668,Zheleznodorozhnyy,RU,55.7503,38.0042,3.2,72,0,11.18,clear sky
669,Mariinsk,RU,56.2139,87.7472,14.58,97,100,6.71,light snow
670,Along,IN,28.1667,94.7667,57.63,79,92,2.93,overcast clouds
671,Linjiang,CN,41.8069,126.9078,11.93,90,100,5.19,light snow
672,Aranda De Duero,ES,41.6704,-3.6892,42.57,75,100,5.75,overcast clouds
673,Gunjur,GM,13.2019,-16.7339,68.0,73,0,6.51,clear sky
674,Sabha,LY,27.0377,14.4283,53.22,64,0,15.61,clear sky
675,Qasigiannguit,GL,68.8193,-51.1922,8.6,56,90,10.36,overcast clouds
676,Port-Gentil,GA,-0.7193,8.7815,81.88,80,100,13.71,overcast clouds
677,Pointe-Noire,CG,-4.7761,11.8635,78.8,89,20,3.44,few clouds
678,Warburton,PK,31.55,73.8333,51.8,100,90,3.22,fog
679,Grajau,BR,-5.8194,-46.1386,74.46,94,100,2.53,overcast clouds
680,Garden City,US,42.3256,-83.331,21.0,63,90,11.5,overcast clouds
681,Kostomuksha,RU,64.571,30.5767,0.05,93,0,6.51,clear sky
682,Marana,US,32.4367,-111.2254,60.8,17,1,12.66,clear sky
683,Miandrivazo,MG,-19.5167,45.4667,73.4,91,100,1.34,light rain
